Account_Age,Friends_Followers_Ratio,Account_Reputation,Account_verification,Followers_count,Friend_count,List_count,Tweets_count,Retweet_count,Reply_count,Favorite_count,Char_Num_Per_Tweet,Label,Text
2449,0.490008326,0.328862811,0,1177,2402,4,13254,0,0,0,28,spam,اهداء لنادي النصر بيض الله وجوهكم
3233,0.490153173,0.328928047,0,224,457,0,11207,0,0,0,89,non spam,النصر اصبح الفريق السعودي الوحيد اللي ينافس علي البطوله فانا شخصيا كنصراوي اشكر مقدما سيقف معنا ويشجعنا شع…
14,0.49025974,0.328976035,0,151,308,0,274,0,1,1,68,spam,طبعا الفتره كنت مرات اغض النظر عنه بس عزا عار الكويت وما اهتم للعاءله اللي نهجمت بال…
1150,0.49030194,0.328995036,0,2452,5001,0,41946,0,0,0,96,spam,مبروك لنصرنا ولجمهوره واداره ولاعبين التاهل الثقه والامكانيات والقدرات والحلول موجوده يبقي توفيق الله باقي الاي…
1214,0.490566038,0.329113924,0,234,477,0,764,0,0,0,84,non spam,عجيب غريب باحداثه كورونا وماش عمره برمضان وتقليص الحج وابعاد الهلال ووصول النصر لدور الاربعه ويش بقي
3377,0.490643149,0.329148629,0,2281,4649,11,63117,0,0,0,17,non spam,مصابو الهلال يعودون
2259,0.490654206,0.329153605,0,210,428,0,2976,0,0,0,85,non spam,فقدت برحيل الشيخ الاحمد الصباح رحمه الله اخا عزيزا وصديقا كريما وقامه كبيره نفسي مكانه عظيمه وتقدير يس…
2140,0.490710383,0.329178886,0,449,915,1,11415,0,0,0,37,non spam,البريطاني مسءول سيارات البنتلي عاشق ل النصر
388,0.490989567,0.329304495,0,1553,3163,1,6795,0,0,1,63,non spam,الدلتا امدت مصر بالمال فالصعيد داءما امدها بالرجال عاش رجال الصعيد الاحرار
3170,0.490990991,0.329305136,0,327,666,1,1062,1,0,5,74,non spam,واحتضن ثري الكويت الكويت الله فقيد ينسي كالبدر الليالي الظلماء وما اكثرها زماننا الرديء
319,0.49103139,0.329323308,0,219,446,0,19446,0,0,0,85,non spam,البطل الطبيعي يبدا مشوار الدفاع لقبه بمواجهه العين تعرف علي جدول مباريات الدور دوري كاس الامير محمد بن…
1464,0.491071429,0.329341317,0,165,336,0,9149,0,0,0,96,non spam,عاجل صدور توجيه خادم الحرمين الشريفين حفظه الله باقامه صلاه الميت الغاءب علي صاحب السمو الشيخ الاحمد الجابر الصباح …
973,0.491134752,0.329369798,0,277,564,0,726,1,0,1,65,spam,صحيح قلب دفاع متمكن شوف مايكون النصر والكوري الهلال عامليين فرق دفاعاتهم عكس د…
174,0.491176471,0.32938856,0,167,340,1,30463,0,0,0,75,non spam,تغادر قليل الدوحه الدفعه الثانيه بعثه الهلال وتشمل مابين لاعبين واعضاء جهازين اداري وفني
214,0.49118562,0.329392675,0,1421,2893,2,235,0,0,0,81,non spam,للبيع راس بلك م شرقي شمالي جنوبي واصل الخدمات العماريه للاستفسار الكويت ناصر القصبي حمدالله يتمر…
1073,0.491358025,0.329470199,0,199,405,0,14594,0,0,0,51,non spam,كلام جميل جدا يا الاسطوره الذهب يقول كلام ذهب الهلال كبير اسيا
3406,0.491489362,0.329529244,0,924,1880,0,2898,0,0,0,59,non spam,عاجل الاتحاد الاسيوي يختار سلطان الغنام افضل لاعب مباراه النصر الاهلي
1915,0.491525424,0.329545455,0,319,649,0,10027,0,0,0,73,non spam,قبر امير الكويت الاحمد الجابر الصباح كقبر شخص علي السنه ودون مبالغه رحمه الله رحمه واسعه
2278,0.491612903,0.329584775,0,381,775,1,26501,0,0,0,44,non spam,اعتز وافتخر بمقوله عالمي اسيا الله يوفق النصر القادم
2737,0.491620112,0.329588015,0,88,179,0,2831,1,1,0,11,spam,النصر الاهلي
2823,0.491631799,0.329593268,0,235,478,0,14366,0,0,0,49,non spam,هاردلك ياكابتن ترا لاعبين الهلال مازالوا بالعزل دحدر ع جده
723,0.491949911,0.329736211,0,825,1677,1,6948,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
1668,0.492,0.329758713,0,369,750,0,43690,0,0,0,68,non spam,السيسي يوجه باعلان حاله الحداد العام مصر علي وفاه امير الكويت لمده امير الانسانيه
1633,0.492039034,0.329776248,0,958,1947,0,5417,0,0,0,70,non spam,المءتمر الصحفي نهايه مباراه النصر الاهلي مدرب العالمي روي فيتوريا يتحدث  معاك يانصر
315,0.492488263,0.32997798,0,1049,2130,0,33235,0,0,0,70,non spam,احب اختي اعرف وصفا ادق كونها الضوء يوقظني للحياه كونها اليد تلبسني اكليلا الزهو ماحو…
2818,0.492511913,0.329988597,0,1447,2938,0,14090,0,0,0,92,non spam,بمناسبه فوز العالميي سيتم اضافه نصراوي ونصراويه تابع عمل رتويت لهذه التغريده دعم الحسابات النصراويه النصر ال…
3604,0.492547906,0.330004755,0,694,1409,4,9009,0,0,0,41,non spam,النصر الاهلي هاردلك للملكي فريق راقي وجمهور راقي
679,0.492579728,0.33001904,0,1560,3167,0,3991,0,0,0,74,non spam,برديه هاريس احده اعظم اشهر برديات اشعار الحب الادبيه مصر القديمه كتبت العهد الرمسيسي ق م ح…
31,0.492617933,0.330036188,0,1368,2777,0,2120,0,0,0,82,non spam,عااجل كماورد يتم تبادل الاسراء القوات المسلحه الجنوبيه ومليشيات الارهابيه تابعه لشرعيه ابين ضمن…
49,0.492647059,0.330049261,0,67,136,0,1383,0,0,0,65,non spam,قوه بالله الله يرحم امير الكويت ويرحم اموات المسلمين ويبارك اميرهم الجديد وعه…
1952,0.492753623,0.330097087,0,170,345,0,2562,0,0,0,85,non spam,فقدت برحيل الشيخ الاحمد الصباح رحمه الله اخا عزيزا وصديقا كريما وقامه كبيره نفسي مكانه عظيمه وتقدير يس…
2811,0.492795389,0.33011583,0,342,694,0,8910,0,0,0,94,non spam,العربيه وسكاي نيوز وبقيه القنوات مشغوله بوفاه الاحمد الصباح رحمه تعالي اعلام قطر عبر الجزيره فمشغول بمهاجمه مصر…
1487,0.492857143,0.330143541,0,276,560,0,43538,0,0,0,91,non spam,يموت امير وينصب اخر والاول يدفن مظاهرات فوضي ومسيرات امن وارف وحكم مستقر وشعب يبايع ومصالح تحفظ ودعوات بالرحم…
1519,0.492957746,0.330188679,0,35,71,0,1306,0,0,0,78,non spam,اذكرك الفريق الايراني يلعب كوره سريعه وفريق جبار عشان لعبوا القرعه وحطوه تحت اسم النصر والاهل…
173,0.493150685,0.330275229,0,288,584,0,4334,0,0,0,61,non spam,الله اكبر الموت لامريكاء الموت لاسراءيل اللعنه علي اليهود النصر للاسلام
508,0.493150685,0.330275229,0,36,73,1,706,0,0,0,65,non spam,عاجل النصر يشرف الوطن وحيدا ابطال اسيا تغلبه علي الاهلي وتاهله الي نصف النهاءي
1279,0.493258427,0.330323552,0,439,890,0,16421,0,0,0,36,non spam,اهداف العالمي مارتينيز عسيري النصر الاهلي
2945,0.493300853,0.330342577,0,810,1642,2,14075,0,0,0,68,non spam,يعرف وقتها السيناريو احتمال الهلال لليوم البطوله وبصفوف اكتمال حاله اخر مباراتي…
1943,0.49339207,0.330383481,0,224,454,0,80513,0,0,0,67,non spam,للمعلوميه تولي السيسي الحكم مصر تدفقت دولار الخارج اثرها علي الشعب المصري شيء سو…
2816,0.493435449,0.33040293,0,451,914,1,17537,0,0,0,40,non spam,الخير جرب مبيد علاج للنمل البيت شاركونا تجاربكم
1798,0.493449782,0.330409357,0,339,687,0,13771,0,0,0,85,non spam,مصر تنعي امير الانسانيه الاخوان الكويت متضايقين جدا شعب مصر بيعزي امير الكويت يعرفوش علاقات مصر بدوله…
388,0.493543759,0.330451489,0,344,697,0,11395,0,0,0,93,non spam,حفظ الله الكويت وشعبها شر الفتن يسعي البعض ونسال الله العظيم التوفيق والسداد لسيدي صاحب السمو الشيخ نواف الاحمد…
3156,0.493562232,0.33045977,0,115,233,1,4936,0,0,0,55,non spam,وبيعدوهم يعني انا اعرفش عندنا للتجمعات مصر بس طبعا ده اقل تجمع عندن…
178,0.493589744,0.330472103,0,77,156,0,2420,0,1,1,76,non spam,ياكابتني كلامك صح طبعا مش عارف ليه حاسس انو مش استايل واقف تحت ال خشبات ده احساس فقط ونتمني انو…
360,0.493670886,0.330508475,0,78,158,0,7997,0,0,0,34,spam,اهداف حمدالله الضايعه اهداف الهلال اسيا
2826,0.493670886,0.330508475,0,195,395,0,10142,0,0,0,49,non spam,هدف النصر السعودي علي الاهلي السعودي طريق عبدالفتاح عسيري
3,0.493738819,0.330538922,0,276,559,0,344,0,0,0,94,spam,عندي سنه كنت رءيس قسم الصيانه قريه سياحيه بسفاجا ولظروف كورونا الاستغناء عني علي اقساط وديون كثيره عاوز شغل ضروري…
2983,0.49376947,0.330552659,0,317,642,4,6513,0,0,0,96,non spam,صاحب السمو الشيخ نواف الاحمد الجابر الصباح امير دوله الكويت خير خلف لخير سلف دعواتنا لسموه بالتوفيق وللكويت الشقيق…
2033,0.493902439,0.330612245,0,729,1476,1,8866,0,1,1,31,non spam,اتخيلي اسوي نشره اخبار علي بدايه ببجي
2847,0.493975904,0.330645161,0,205,415,0,10956,0,0,0,85,non spam,ليس للنصر رجل خفي كغيره اعترفوا بوجوده هءلاء الابطال داعمي النصر ربي يحفظهم ويبارك لهم مالهم وعيالهم ص…
930,0.494004796,0.330658106,0,824,1668,0,14553,0,0,0,43,non spam,مبروك وشكرا العالمي المستوي والنتيجه النصر الاهلي 
269,0.494077834,0.330690827,0,292,591,0,1945,0,0,0,38,non spam,عاجل روسيا تعلن توريد جرعه لقاح كورونا الي مصر
3039,0.494282084,0.330782313,0,778,1574,1,7622,0,0,0,96,non spam,عاجل صدور توجيه خادم الحرمين الشريفين حفظه الله باقامه صلاه الميت الغاءب علي صاحب السمو الشيخ الاحمد الجابر الصباح …
4047,0.494353827,0.330814442,0,394,797,0,5888,0,0,0,67,non spam,فوتوشوب جده كلر ماتش فيديو توضيحي سويت تجربه علي صوره جده والصوره الاساسيه تصوير …
3128,0.494444444,0.330855019,0,356,720,0,31511,0,0,0,87,non spam,ملخص كامل ل قمه ابطال اسيا الممتعه وتاهل النصر التاريخي الي نصف النهاءي دوري ابطال اسيا ربع النهاءي النصر …
177,0.494661922,0.330952381,0,139,281,1,6752,0,1,0,24,spam,ماش ماهو الخير فلازم اعاقبكم
924,0.494809689,0.331018519,0,143,289,0,22844,0,0,0,70,non spam,النصر الفريق السعودي الوحيد دور الاربعه دوري ابطال اسيا خروج الهلال التعاون الاهلي
131,0.494845361,0.331034483,0,96,194,0,1704,0,0,0,81,non spam,عاجل الرءيس السيسي يوجه بزياده مشروعات الاسكان توفر وحدات سكنيه لكل المواطنيين وعد اوفي خلصانه ب…
363,0.494936709,0.33107536,0,391,790,0,3487,0,0,0,23,non spam,علي يد النصر بس مكسوف يقولها
3173,0.495016611,0.331111111,0,298,602,0,23950,0,0,0,84,non spam,شخص يقرر نقل مباراه النصر اسمه معلن شخص يقرر منع مشاركه مايكون الهلال اسمه معلن مستشارين اعلاميين يعم…
1835,0.495238095,0.331210191,0,156,315,0,14495,0,0,0,17,non spam,مصابو الهلال يعودون
79,0.495268139,0.331223629,0,157,317,0,350,0,0,0,27,non spam,العام دعم الهلال بالملاءين لاعب
2625,0.495321803,0.33124763,0,1747,3527,3,54197,0,0,0,83,non spam,عاجل مصادر الفيفا يدرس الغاء نسخه كاس العالم للانديه حال رفض ممثل القاره الاوروبيه خوض البطوله المو…
2548,0.495412844,0.331288344,0,216,436,2,17399,0,0,0,85,non spam,فقدت برحيل الشيخ الاحمد الصباح رحمه الله اخا عزيزا وصديقا كريما وقامه كبيره نفسي مكانه عظيمه وتقدير يس…
171,0.495434887,0.331298201,0,1031,2081,0,77111,0,0,0,99,non spam,سمو وزير الرياضه الامير عبدالعزيز تركي الفيصل يهنء رءيس نادي النصر الدكتور صفوان السويكت بمناسبه تاهل الفريق الكروي ا…
2313,0.495495495,0.331325301,0,55,111,0,92,0,0,0,89,non spam,الفقد مءلم ولكن يبقي فقدان الاب وجع وجرح يبري رحمك الله يا فقيد الكويت وفقيد قلبي وقلوب الكويتيين جميعا انار…
3504,0.495546759,0.331348222,0,2003,4042,0,31594,0,0,0,92,non spam,تاهل النصر العالمي بدون زعيق وخرج الاهلي الملكي بدون ضجيج وشرفا بلادهما اسيا مبروك لاول عالمي وحظا اوفر للاهلي
1230,0.495555556,0.331352155,0,223,450,0,573,0,0,0,103,spam,دعواتكم لسلطان العتيبي النصر ممثل الوطن رتويت مومشاني مشان عيالي تكفون يارب سخر اهل الخير الي ارمله وعندي ايتام مدري وش اسوي…
904,0.495762712,0.331444759,0,117,236,0,7515,0,0,0,86,non spam,اعلام الهلال خمام القروبات مسءوليه كبيره جماهيرهم لاقناعهم بالمءامرات الكونيه تحاك ضدهم فهو غرس عقول…
3067,0.495798319,0.331460674,0,177,357,0,4659,0,0,0,73,non spam,هيبه النصر تتجاوز اسماء اللاعبين الي اسم النصر المهيب ابارك للجميع وليس للنصراويين فقط
1738,0.495833333,0.331476323,0,119,240,0,375,0,0,0,73,non spam,هيبه النصر تتجاوز اسماء اللاعبين الي اسم النصر المهيب ابارك للجميع وليس للنصراويين فقط
274,0.495934959,0.331521739,0,61,123,0,250,0,0,0,38,spam,فعلا مافيه فريق قوي قابله كلهم ضحايا كبير اسيا 
185,0.496296296,0.331683168,0,67,135,0,1633,0,0,0,65,non spam,الدول دي داءما بتتاثر بالازمات الكبيره زي الازمه الماليه العالميه مصر بنحس بح…
736,0.496314496,0.331691297,0,808,1628,0,26028,0,0,0,86,non spam,وجب تغيير الاستراتيجيه الاعلاميه لتكرار تجربتنا السابقه دعم ممثل الوطن فكل تغريده قادمه العالمي الرج…
3216,0.496705107,0.331865713,0,603,1214,3,12586,0,0,1,39,non spam,النصر الاهلي عيسي الايرني خطير علي دفاع االنصر
3373,0.496797438,0.331906927,0,1241,2498,7,117403,0,0,0,93,non spam,موهبه مليانه كوره النصر تخلص اصحاب الشخصيات الضعيفه امثال يحيي الشهري وكسب صغار بشخصيات كبيره وثقه النفس ايمن ي…
2748,0.497243108,0.332105792,0,992,1995,2,23391,0,0,0,86,non spam,العالمي الي نصف النهاءي وعن جداره فاز بهدفين ⃣ ⃣ علي الاهلي واصبح المتاهلين للمربع الذهبي  مارتينيز  عبدالف…
783,0.498161765,0.332515337,0,271,544,0,3623,0,0,0,81,non spam,الكويت قدمت صمت مساعدات اليمن السعوديه وابوظبي وهناك تقارير توثق بناء مدارس ومستشفيات وحفر ابار…
2361,0.498190591,0.33252818,0,413,829,0,8033,0,0,0,85,non spam,فقدت برحيل الشيخ الاحمد الصباح رحمه الله اخا عزيزا وصديقا كريما وقامه كبيره نفسي مكانه عظيمه وتقدير يس…
2204,0.498305085,0.332579186,0,147,295,0,22455,0,0,0,69,non spam,كليب هديه لجماهير النصر التاهل لنصف نهاءي دوري ابطال اسيا كوره روتانا النصر الاهلي
2182,0.498525074,0.332677165,0,169,339,0,8566,0,0,0,21,non spam,انت تامر جمهور النصر قدها
587,0.49862259,0.332720588,0,362,726,0,1894,0,0,0,84,non spam,عاجل الشخصيات القبليه والاجتماعيه اعلنوا استعدادهم اتصال الاخ المحافظ للمشاركه لطرد القوات الاما…
905,0.49862259,0.332720588,0,181,363,3,7539,0,1,0,19,non spam,تدرون النصر بياخذ اسيا
20,0.499025341,0.33289987,0,256,513,0,758,0,0,0,66,spam,المسابقه الثانيه سحب علي نسخه قيمتها كاش الشروط • فولو فولو ل •رتويت السحب الرتويت …
3525,0.499051233,0.332911392,0,263,527,2,47193,0,0,0,32,non spam,مصر الجديده الكليه الحربيه نادي الشمس
3186,0.499089253,0.332928311,0,274,549,0,21178,0,0,0,79,non spam,لله درك يا تميم حمد المعزين واول الواصلين والزعيم الوحيد حرص علي التوجه للشقيقه الكويت للوقوف ا…
3246,0.499273608,0.333010336,0,1031,2065,0,3996,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
2665,0.5,0.333333333,0,145,290,0,3914,0,0,0,80,non spam,الزعيم الهلال سامي الجابر الاعلامي محمد العميري الاخر اللي يحصل داخل اروقه الاتحاد الاسيوي عبث
1526,0.5,0.333333333,0,134,268,0,1664,0,0,0,93,non spam,سمو وزير الرياضه الامير عبدالعزيز تركي الفيصل يقدم مكافاه ماليه تحفيزيه قدرها ريال لكل لاعب لاعبي نادي النصر في…
2920,0.5,0.333333333,0,27,54,0,4483,0,0,0,93,spam,النصر ممثل الوطن مبروك يا النصر وهاردلك يا الاهلي يا الملكي يا الراقي فعلا اسم علي مسمي جمهور راقي اشاهد رقي جمهور…
3274,0.5,0.333333333,0,61,122,0,1939,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
315,0.5,0.333333333,0,31,62,0,1249,0,0,0,97,non spam,وصول جثمان سمو امير البلاد الراحل المغفور باذن الله الي ارض الوطن الاحمد الجابر الصباح الكويت وزاره الاعلام الاخبار…
258,0.5,0.333333333,0,1,2,0,4,0,0,2,62,non spam,قنوات السعوديه الفضاءيه الشيخ القيادات يكررها التاريخ بسهوله الكويت قطر
254,0.5,0.333333333,0,16,32,0,4315,0,0,0,86,non spam,الحقيقه المره يا جماهير الاهلي النادي قادر علي المنافسه المحليه الاسيويه خيرها غيرها بالسلامه الحقو ع…
2594,0.5,0.333333333,0,224,448,0,9594,0,0,0,13,non spam,النصر نعمه الله
2393,0.5,0.333333333,0,77,154,0,6172,0,0,0,28,non spam,اهداء لنادي النصر بيض الله وجوهكم
2695,0.5,0.333333333,0,183,366,0,43644,0,0,0,93,non spam,سمو وزير الرياضه الامير عبدالعزيز تركي الفيصل يقدم مكافاه ماليه تحفيزيه قدرها ريال لكل لاعب لاعبي نادي النصر في…
3,0.5,0.333333333,0,1,2,0,29,0,0,0,78,non spam,كويتنا دموع امير قطر الشيخ تميم حمد اثناء الصلاه علي الامير الراحل الشيخ الاحمد الصباح الكويت
1249,0.5,0.333333333,0,135,270,0,4009,0,0,0,80,spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
380,0.5,0.333333333,0,59,118,0,2717,0,0,0,96,spam,هترحل وبعدك هييجي النهار ياوش البلاوي يا اس الدمار يافاجر يا غادر بلدنا بهيه مهياش تكيه ولعبه قمار هتاخد معاك النظام…
106,0.5,0.333333333,0,2,4,0,18,0,0,0,95,non spam,موجب الرياض مبادل الرياض سالب الرياض سالب مساج سالب الرياض سالب الرياض مووجب وابي سالب جاد وله اللي يبي زاءر للرياض
2102,0.5,0.333333333,0,6,12,0,28,0,0,0,79,non spam,لله درك يا تميم حمد المعزين واول الواصلين والزعيم الوحيد حرص علي التوجه للشقيقه الكويت للوقوف ا…
5,0.5,0.333333333,0,4,8,0,4,0,0,0,84,spam,عاجل وزير التعليم انهت وزاره التعليم نهايه الاسبوع الخامس الحالي تقييم العمليه التعليميه وتم الرفع…
1994,0.5,0.333333333,0,33,66,0,15253,0,0,0,88,spam,الشيخ دعيج الخليفه الصباح يرثي امير الانسانيه شعرا انطفي نور الكويت خبر موتك وانكسر قلب الوطن قالو مات قاء…
3068,0.5,0.333333333,0,1,2,0,5730,0,0,0,88,spam,مبروك ل النصر الوصول الي نصف النهاءي فوز مستحق ولو استغل الاصفر الفرص لكانت نتيجه تاريخيه الفوز والخساره ا…
2800,0.5,0.333333333,0,20,40,0,418,0,0,0,91,non spam,مسابقه بسيطه حلوه والهدف حبوا بعضكم اكواد شدات ببجي  منشن الاشخاص اللي تبي يفوزون معاك مايهم العدد كلهم بيفوزو…
2115,0.5,0.333333333,0,104,208,1,19140,0,0,0,13,non spam,انطفي ضي الكويت
1523,0.5,0.333333333,0,339,678,1,1651,0,0,0,15,non spam,كتبوا النصر بدمهم
1294,0.5,0.333333333,0,829,1658,0,54188,0,0,0,81,non spam,والسعوديه تعانق السماء مجدا وتحضن السحاب فخرا وعزا دمت يا بلادي حبا وعشقا للابد مسابقه جمعيه الدع…
257,0.5,0.333333333,0,1,2,0,4,0,0,0,83,non spam,قنوات سعودي الفضاءيه سيره امير الكويت الجديد نواف الصباح سيره عطره وفيها الخبره مرافقا للفقيد الشي…
15,0.5,0.333333333,0,1,2,0,187,0,0,0,90,non spam,يعتبر التطبيق مرجعا شاملا الهندسه الميكانيكيه يقدم مقاطع فيديو صغيره الحجم ومسابقات وتدريبات تعتمد علي ال…
159,0.5,0.333333333,0,59,118,0,377,0,0,0,5,non spam,الخير 
3118,0.5,0.333333333,0,1,2,0,1734,0,0,0,65,spam,كود تخفيض راءع موقع ممزورلد  استخدم كوبون تخفيض الكود يخصم لكل سلتك  يشمل المنتج…
2279,0.5,0.333333333,0,101,202,0,2112,0,0,0,102,non spam,الحمدلله علي الفوز مبروك للجميع وهاردلك للاهلي ؛ شكرا للجماهير والجهاز الفني والاداري وزملاءي اللاعبين خطوه مهمه والجاي ا…
31,0.5,0.333333333,0,34,68,2,169,0,0,0,34,non spam,الفتيات يءن السعاده يمارسن الحب صحيح سكس
1105,0.5,0.333333333,0,15,30,0,583,0,0,0,85,non spam,تنتهي افراحنا الليله ونعود للدعم ونبتعد الشاءعات خطوه فقط الي نهاءي كاس القاره عاصمه المجد الرياض قول…
1,0.5,0.333333333,0,1,2,0,6,0,1,2,41,non spam,معصيتيي راحتي ليز كلبه عمه لزلز احح ابي بنت مشتهيه
401,0.5,0.333333333,0,7,14,0,1075,0,0,0,80,spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
8,0.5,0.333333333,0,26,52,0,726,0,0,0,60,spam,مسابقه شدات ببجي الفاءز شده الفاءز شده الفاءز الثالث شده الفاءز الرابع ش…
16,0.5,0.333333333,0,2,4,0,26,0,0,0,43,spam,معصيتي راحتي النور دادي عجبك جسمي سوي فولو وتعال خاص
1560,0.5,0.333333333,0,42,84,1,1160,0,0,0,102,non spam,الحمدلله علي الفوز مبروك للجميع وهاردلك للاهلي ؛ شكرا للجماهير والجهاز الفني والاداري وزملاءي اللاعبين خطوه مهمه والجاي ا…
96,0.5,0.333333333,0,2,4,0,22,0,0,0,30,spam,تشعر بالحر مشاهده الفيديو سكس اطفال
638,0.5,0.333333333,0,21,42,0,1562,0,0,0,36,spam,وطيزك وامسك زبي واحركه ع قطعه بجسمك سكس عربي
113,0.5,0.333333333,0,60,120,0,1238,0,0,0,86,spam,يجوز لارياف تصلي لابسه لقينز ضيق مره لانه سجدت ترفع طيزها قوه وحدود الكلوت تكون باينه وتحب تفتح فخوذها قو…
549,0.5,0.333333333,0,24,48,0,3023,0,0,0,61,non spam,مدموح ومسموح ياحمدالله النصر ي الظاهره مسموح مره حنا ننسي ماضيات الجمايل
53,0.5,0.333333333,0,4,8,0,147,0,0,0,80,spam,انتخابات مجلس الامه احذروا مصادر القوي الحاضنه للفساد تسعي لوضع العراقيل الوطنيين الشرفاء ومن…
954,0.5,0.333333333,0,14,28,0,6955,0,0,0,87,non spam,التاسع لاحتفاليه اسيج باليوم الوطني قم بالرد واختر الاجابات الصحيحه فولو رتويت تطبق الشروط والاحكام ار…
128,0.5,0.333333333,0,6,12,0,132,0,0,0,64,non spam,تكفي كلمه شكرا وقفت ودعمت وجلبت وكافءت اشد اوقات احتياج العالمي النصر الاهلي
16,0.5,0.333333333,0,2,4,0,133,0,0,0,90,non spam,اجتماع هام عاجل لمجلس النواب لبحث قانون التصالح باوامر السيسي احشدوا الناس لجمعه الغضب قضي الامر ننتصر نموت…
365,0.5,0.333333333,0,5,10,0,92,0,0,0,85,non spam,فقدت برحيل الشيخ الاحمد الصباح رحمه الله اخا عزيزا وصديقا كريما وقامه كبيره نفسي مكانه عظيمه وتقدير يس…
33,0.5,0.333333333,0,45,90,0,77,0,0,0,53,spam,كلب جاد ودفيع ويبي انيكه يتواصل معي علي الخاص عمه كلب معصيتي ر حتي
949,0.5,0.333333333,0,10,20,0,52,0,0,0,75,spam,رحم الله امير الكويت بكته امه العرب وحزنته وترحمت وكم ستفرح برحيل محمد زايد الايام ولن تاسف…
3546,0.5,0.333333333,0,25,50,0,4147,0,0,0,90,spam,انطفي نور الكويت خبر موتك وانكسر قلب الوطن قالو مات قاءد الانسانيه وانتهي عمره يارب اني سالك ترحمه وتغفر صلاه…
257,0.5,0.333333333,0,1,2,0,4,0,0,0,65,non spam,قنوات السعوديه الفضاءيه ملوك وامراء دول الخليج يكملون بعضهم البعض قطر الكويت
111,0.5,0.333333333,0,1,2,0,30,0,0,0,86,non spam,وجهه نظرك الافضل الدوري السعودي للمحترفين لاعب النصر السعودي حمدالله رتويت لاعب الاهلي السعودي عمر ال…
699,0.5,0.333333333,0,10,20,0,917,0,0,0,25,non spam,النصر ممثل الوطن وفالهم الكاس
1,0.5,0.333333333,0,21,42,0,4,0,0,0,62,spam,ض فني لاي ك رت ويت سوي فول و الرت ويت اضمن مت ابع دقيقه ضي فوا وضي فني كود خصم ستاي…
40,0.5,0.333333333,0,3,6,0,2,0,0,0,63,spam,سكس سالب مبادل ممحونه وراعين ميقا محارم عمه ورع مطلقه اولاد ليز ديوث ورعان وا…
507,0.500297089,0.333465347,0,842,1683,0,16150,0,0,0,22,non spam,انا عاشق صباي لشيبتي النصر
3307,0.500354862,0.333491012,0,705,1409,1,45575,0,0,0,84,spam,مرشح السعوديه لمنصب مدير منظمه التجاره العالميه حوار حصري لقناه الشرق كورونا هددت حريه التجاره العا…
3090,0.500587544,0.333594362,0,852,1702,0,8191,0,0,0,74,non spam,الخساره الملعب وارده المصيبه تخسر تلعب الاهلي يغيب طويلا ابعدوا السماسره والمنتفعين ال…
2427,0.500646831,0.33362069,0,387,773,0,578,0,0,0,101,non spam,فقدت الكويت ابطال رجالات السياسه العالم اجمع رجالات الحكمه والانسانيه حفظ الله الكويت واميرها الشيخ نواف الاحمد الصباح
2977,0.500932836,0.333747669,0,537,1072,5,7446,0,0,0,16,non spam,الخير كيفكم عيووني
350,0.501199041,0.333865815,0,209,417,1,28913,0,0,0,94,non spam,دول اللي انت رايح تستاسد عليهم يا لقيط بمعداتك الهندسيه جمعه الغضب الثانيه الانتفاضه المصريه السيسي عدو اللٰه مفي…
553,0.501340483,0.333928571,0,187,373,0,1301,0,0,0,91,non spam,انزلو محافظاتكو انزلو محافظاتكو انزلو محافظاتكو انزلو محافظاتكو انزلو محافظاتكو انزلو عشان دي بلدنا مش بلد…
292,0.501347709,0.333931777,0,186,371,0,1868,0,1,1,61,non spam,فهم مواقف بعضهم سيما بدايه الانقلاب التاييد خطيءه مصر تباع ويصلب مستقبله…
3108,0.501457726,0.333980583,0,1204,2401,8,57715,0,0,0,87,non spam,بكامل الحزن والاسي قدمت التعزيه لسمو الشيخ السفير علي الخالد الجابر الصباح وفاه صاحب السمو الشيخ الاحمد…
3161,0.501514642,0.334005828,0,1490,2971,0,89025,0,0,0,23,non spam,مدير بنتلي عاشق للنصر النصر
3140,0.501592357,0.334040297,0,945,1884,0,15119,0,0,0,42,non spam,المطيويع ضغطكم العويس يتغريده خلاكم تشجعون النصر
1224,0.501648714,0.334065291,0,2282,4549,0,25575,0,0,0,80,non spam,دوري ابطال اسيا الهلال شباب الاهلي توقعتها اسبوع نجحه الخطه استبعاد الهلال تاخر اتحاد قاري فاشل …
2848,0.501774308,0.334120983,0,707,1409,3,9603,0,0,0,85,non spam,فقدت برحيل الشيخ الاحمد الصباح رحمه الله اخا عزيزا وصديقا كريما وقامه كبيره نفسي مكانه عظيمه وتقدير يس…
